PostId,ParentId,CommentId,CommentContent
6300381,6300362,7360037,Thank you. How can i echo all titles ?
6300381,6300362,7360046,@JBEnergy Loop with `foreach` over `$entries`.
6300381,6300362,7360047,I just saw your edit. Is there a way to use the echo $entries[0]->title; and show all the titles. With a loop maybe ?
6300381,6300362,7360051,Haha what a timing! Thank you alex!
6300381,6300362,7360052,@JBEnergy See above :)
6655659,6655592,7866783,The class implements `MouseListener`.
6655659,6655592,7866796,@little: That's not enough.
6655659,6655592,7866908,"+1, oops, my bad..:)"
6859287,6859287,8157880,`(A==null)?A.getSomething:null` so if A is null you call a method on it? Ouch!
6859287,6859287,8157926,I suppose this is meant to use `A != null` in the condition (or the other operands swapped around).
6859287,6859287,8157949,"@Paulo, I hope so because that is a code designed to fail"
6859287,6859287,8170901,OUCH! A!=null was what I meant. : )
6928544,6928544,8255691,"How does the first question you linked not answer your question? The code there works fine and does what you're asking. Your complaint seems to be that your `CategoryRepository.GetAll` doesn't use it. Well, fine, that's your code. Fix it."
6928544,6928544,8256050,For `DbContext` (EF 4.1) there is `Local`: `dbContext.Categories.Local.Contains(newCategory)` would behave as you expect.
6928544,6928544,8262771,And the `Local` from EF 4.1 actually just encapsulates query similar to first linked question.
7044982,7044982,8420314,"The first problem I see with your approach is that it will fail if the search string is a single word. BTW, how do you plan to get it without relying `q=`?"
7044982,7044982,8420801,"And i still don't get why won't you use something like Regexp, that way you can look for both `q=` and `seearch=` and any other key you need"
7045058,7044982,8420275,"i know , but i don't want to use `q=`"
7045058,7044982,8420310,"So basically you want to look for a value of certain key, without giving key (in this case q) ?"
7045058,7044982,8420360,"yes, i want to keep track only of the + sign"
7045058,7044982,8420423,"You can't, the `+` means a space (encoded), if the values don't contain any spaces, there will be no `+`!"
7045058,7044982,8420434,"as i see they are separators, thus you can get q and oq. From your post edit, i see that there may be other urls. so why not using OR operator in WHERE clause ? `WHERE ... REGEXP ... OR ... LIKE ...` Something like that."
7045058,7044982,8420550,"well, i have a lot of records coming from multiple search engines and i cant go and sort through all of them manually"
7045058,7044982,8420759,@Patriot Yet another reason why this shouldn't be done with MySQL.
7045165,7044982,8420531,"nope, that won't help me much, i am looking for a mysql query"
7045165,7044982,8420607,"@Patrio While I won't say that it's impossible to do it with mysql, it would be unnecessarily complex and probably unreliable. *Why* would you want a mysql only query?"
7045221,7044982,8420579,"This doesn't quite work, because it will include extra, unnecessary stuff. I would process this on the application side."
7045221,7044982,8420583,"thanks, but i really need not to use the q= , i need to keep track only of the + sign"
7045221,7044982,8420686,"As everyone is saying `+` sign is encoding stuff for WHITESPACE, therefore, if there will not be any spaces, your query will not return needed urls (row will not be included)"
7045221,7044982,8420831,"@NullUserExeption, Yes, I agree this should be done on the server side. I'm just offering a SQL query that will do what he is asking, for thet specific example he gave, and in SQL as he requested. Anyway, if he doesn't quit insisting on using `+`, no answer will be good enough."
7277891,863394,30151788,"As per one of the more popular answers, this is only effective when the TraceXXX methods are used."
7277891,863394,69038852,"This is the approach when using the trace listeners  &#xA;        <listeners>&#xA;          <add name=""fileTrace""  traceOutputOptions = ""DateTime, Timestamp"" type=""System.Diagnostics.TextWriterTraceListener"" initializeData=""trace.log"" />&#xA;          <remove name=""Default"" />&#xA;        </listeners>"
7302287,7302194,8799893,"Thank you @Oleg, I modified my code based on your feedback. About 'select' and 'showlink', it doens't make sense to me as well, but because I am pretty new to jQuery and Javascript, I just copy it almost exactly from jqGrid examples, and it is in the link at the top of my question. Please let me know if you think the example is wrong."
7302287,7302194,8799959,@pstar: It's a bug in the documentation. It's good that the documentation is wiki-documentation and so everybody (like me) can modify it. So I just now removed `edittype: 'select'` from [the 'showlink' example](http://www.trirand.com/jqgridwiki/doku.php?id=wiki:predefined_formatter#showlink_example). All other what I wrote in independent from the example. Do you have success in modification of your code? Which from described ways you choosed?
7302287,7302194,8800051,"thanks again for modify the Wiki. As I need fixed text now, I am using custom formatter and it is working now. But I used 'function formatter' instead of 'formatter: function' in your answer."
7302287,7302194,8800119,"@pstar: Look at [the demo](http://www.ok-soft-gmbh.com/jqGrid/BackgroundColorFormatter.htm), [this one](http://www.ok-soft-gmbh.com/jqGrid/jsonfromsvc1.htm) or [this one](http://www.ok-soft-gmbh.com/jqGrid/CustomFormatterLinks.htm) which all use custom formatter in the form `formatter: function`. If you look at the source code of the examples you will see the difference to what you did. In any way I am glad to read that you have now at least one working example."
7302287,7302194,8800200,"@pstar: One thing more. Because you don't use voting I want point your attension to the following simple rule: [here](http://stackoverflow.com/faq#howtoask) you could read **""As you see new answers to your question, vote up the helpful ones by clicking the upward pointing arrow to the left of the answer. Answers are normally sorted by vote score so the most highly voted answers float to the top. Other users will also vote on the answers to your question.""** To be not misunderstood I recommend you to follow the rule and use voting."
7302287,7302194,8800216,"@pstar: You should also not misunderstand me. I have enough reputation points which I can't use, but if I see any error or any problem I try to help and to point to the problem. It is not important what it be: the voting or a writing error like `height: 'atuo'` instead of `height: 'auto'`."
7302287,7302194,8800290,"thank you to take time explain both Javascript and functions for me. It is good that I know more than one way to make it working by now, but I will keep my update as it is. Personally I would say anonymous function implementation is slightly better for my case."
