Repo,FileId,FileExt,PostId,SOUrl,GHUrl
vpfaiz/EmailArea,fbfc9bfe76b45764b101b17cd166371ca0c13df7,.js,2855946,https://stackoverflow.com/a/2855946,https://raw.githubusercontent.com/vpfaiz/EmailArea/master/EmailArea.js
OAuth3/oauth3-cli,182a0834224ff65f462f40a022721586e56da301,.js,10357818,https://stackoverflow.com/a/10357818,https://raw.githubusercontent.com/OAuth3/oauth3-cli/master/examples/read-password.js
akauppi/svg.rx.js,2ab2b1b0b2a32f89bea722df88f603264fe6247b,.js,35118707,https://stackoverflow.com/q/35118707,https://raw.githubusercontent.com/akauppi/svg.rx.js/master/src/svg.rx.js
gajus/require-new,8bd52ea90ca5b02a5b45c87e05b3a6d493fcc977,.js,9210542,https://stackoverflow.com/q/9210542,https://raw.githubusercontent.com/gajus/require-new/master/src/index.js
jas-/node-libnmap,bc528192c5640c73159e8c1e73035d0305ea5751,.js,21075138,https://stackoverflow.com/a/21075138,https://raw.githubusercontent.com/jas-/node-libnmap/master/lib/classes/validation.js
lusakasa/saka-key,6fda04c08b1f175139eca2959314b9583f270969,.js,43665470,https://stackoverflow.com/q/43665470,https://raw.githubusercontent.com/lusakasa/saka-key/master/src/background_page/modes.js
sidorares/node-x11,1560ac99edb3ee4f339ba7a5ed20a8bfbaf83760,.js,21563590,https://stackoverflow.com/q/21563590#comment32577251_21563590,https://raw.githubusercontent.com/sidorares/node-x11/master/lib/ext/glxrender.js
itechnology/JsonRaw,3e149163d3ec93d9d2d7873112edc2c318cc1ee9,.js,13831541,https://stackoverflow.com/q/13831541,https://raw.githubusercontent.com/itechnology/JsonRaw/master/implementation/js/itechnology/JsonR.js
limonte/sweetalert2,16f106227cd520102695770e90b9d4146ecf77b8,.js,39626302,https://stackoverflow.com/q/39626302,https://raw.githubusercontent.com/limonte/sweetalert2/master/src/utils/iosFix.js
somec/unicodedigits,227cba6b8a0a4d5a398eae39e14d247fa037dc44,.js,12171250,https://stackoverflow.com/a/12171250,https://raw.githubusercontent.com/somec/unicodedigits/master/test/standalone.js
text-mask/text-mask,e80d0bcb3fd2df937a0b1da88b927ebf1534b348,.js,10899795,https://stackoverflow.com/a/10899795,https://raw.githubusercontent.com/text-mask/text-mask/master/addons/src/createNumberMask.js
ASJvine/vod-platform,830a60211d1092687f682de2dd1aaac8f3981e58,.js,43193173,https://stackoverflow.com/q/43193173,https://raw.githubusercontent.com/ASJvine/vod-platform/master/src/server/api/recipes/recipesController.js
cflynn07/power-radix,71106b12afd40c8e0e89827a9f46a8f7bf216d45,.js,33072743,https://stackoverflow.com/a/33072743,https://raw.githubusercontent.com/cflynn07/power-radix/master/test/index.spec.js
eguneys/marbles-site,d3e534d3c880a378c0b73984a302eb925609c589,.js,25467038,https://stackoverflow.com/q/25467038,https://raw.githubusercontent.com/eguneys/marbles-site/master/gulpfile.js
kdzwinel/Proofreader,9f0af331f3ddefc6a482d2eca6f01aef02062f25,.js,30683061,https://stackoverflow.com/q/30683061,https://raw.githubusercontent.com/kdzwinel/Proofreader/master/specs/proofreader.js
DrPaulBrewer/html5csv,21a7a1313cc5812f3d527a143f3e04deaf8418bf,.js,27699027,https://stackoverflow.com/a/27699027,https://raw.githubusercontent.com/DrPaulBrewer/html5csv/master/html5csv.js
adamhotep/userscripts,09b2bbb080ff393d8d4a6d862223b4e661072d27,.js,35853814,https://stackoverflow.com/a/35853814,https://raw.githubusercontent.com/adamhotep/userscripts/master/Confluence - Hide sidebar.user.js
niftylettuce/check-chai,2af2f63f9677cbd2db65090f484d1b6f9ad4b194,.js,15208067,https://stackoverflow.com/a/15208067,https://raw.githubusercontent.com/niftylettuce/check-chai/master/index.js
onury/custom-error-test,e4699fe0a389815aad62cdb8d04c220bfb352457,.js,35881508,https://stackoverflow.com/a/35881508,https://raw.githubusercontent.com/onury/custom-error-test/master/the-one/CustomError.js
psychowood/ng-torrent-ui,1a787cc595e74bf5c527d458509c448e31ce9363,.js,13007065,https://stackoverflow.com/a/13007065,https://raw.githubusercontent.com/psychowood/ng-torrent-ui/master/app/scripts/app.js
quizlet/pinyin-converter,9156a7186fdfe723a1c64b9a7befe692f7d5bb78,.js,5607888,https://stackoverflow.com/a/5607888,https://raw.githubusercontent.com/quizlet/pinyin-converter/master/pinyin_converter.js
ryanpcmcquen/simpleJsCopy,77871ec4207a9b5bb62dc5b67c0e2e2e5ed8c487,.js,23522755,https://stackoverflow.com/a/23522755,https://raw.githubusercontent.com/ryanpcmcquen/simpleJsCopy/gh-pages/simpleJsCopy.js
someatoms/jsPDF-AutoTable,7bb1d92c84dbf40e258280b656c73cbba9b7e125,.js,28433113,https://stackoverflow.com/a/28433113,https://raw.githubusercontent.com/someatoms/jsPDF-AutoTable/master/examples/webpack/bundle.js
someatoms/jsPDF-AutoTable,b892be19e751ca678fb16dd6199462ee6f01c970,.js,28433113,https://stackoverflow.com/a/28433113,https://raw.githubusercontent.com/someatoms/jsPDF-AutoTable/master/dist/jspdf.plugin.autotable.js
someatoms/jsPDF-AutoTable,7505b530925c4b9033e3d56cc17089f0b4d60133,.js,28433113,https://stackoverflow.com/a/28433113,https://raw.githubusercontent.com/someatoms/jsPDF-AutoTable/master/examples/browserify/bundle.js
CoeJoder/jquery.image.blob,108d47ab7133b252c55df2f192f5daf26b3570db,.js,12470362,https://stackoverflow.com/a/12470362,https://raw.githubusercontent.com/CoeJoder/jquery.image.blob/master/src/test/webapp/js/jquery-image-blob.js
bstarynk/melt-monitor-2015,ba6c21b808b1ae1adccbb4bf79bcac8852f77675,.js,33540051,https://stackoverflow.com/q/33540051,https://raw.githubusercontent.com/bstarynk/melt-monitor-2015/master/webroot/_old_microedit.js
moroshko/react-autosuggest,8cb1a9ae573fb8da4a326409ecee8f86c01f6c94,.js,28979533,https://stackoverflow.com/q/28979533,https://raw.githubusercontent.com/moroshko/react-autosuggest/master/test/helpers.js
slorber/backspace-disabler,8b9a812f1154cb48a2bf7a0a8b96e75a3b14919e,.js,1495219,https://stackoverflow.com/q/1495219,https://raw.githubusercontent.com/slorber/backspace-disabler/master/index.js
duzun/jetpack-tab-setwindow,6a738cb71b4da79f493e9172eead30d9a77fda95,.js,33847868,https://stackoverflow.com/a/33847868,https://raw.githubusercontent.com/duzun/jetpack-tab-setwindow/master/index.js
migswd/express-sails-vhosts,fe91da69e1c496de1d38f0ffc8ff9b65184f98bb,.js,25345423,https://stackoverflow.com/q/25345423,https://raw.githubusercontent.com/migswd/express-sails-vhosts/master/app4-sails/app.js
FluVigilanciaBR/fludashboard,421ef57b68b4c8e1e8d0ea245f4680f6d7acfd71,.js,50750430,https://stackoverflow.com/q/50750430,https://raw.githubusercontent.com/FluVigilanciaBR/fludashboard/master/fludashboard/static/libs/svg-crowbar-2/singledownload-svg-crowbar-2.js
JWGmeligMeyling/jqm-calendar,c125c0f0bc7cb37e8d11a57effb2a508b50ad447,.js,18782689,https://stackoverflow.com/q/18782689,https://raw.githubusercontent.com/JWGmeligMeyling/jqm-calendar/master/jw-jqm-cal.js
balderdashy/sails-postgresql,3276af349810fbda79ed0d46508f4902c68c3153,.js,27387928,https://stackoverflow.com/a/27387928,https://raw.githubusercontent.com/balderdashy/sails-postgresql/master/helpers/private/connection/spawn-connection.js
DistributedObjectProtocol/dop,de282b002a4f3f758262e5144fa58f86973966ec,.js,41254636,https://stackoverflow.com/q/41254636,https://raw.githubusercontent.com/DistributedObjectProtocol/dop/master/src/protocol/onsubscribe.js
Antrikshy/AppHookup-for-Pebble,173446c24883c47ec10a1708fb12eca2a70f694d,.js,26446394,https://stackoverflow.com/a/26446394,https://raw.githubusercontent.com/Antrikshy/AppHookup-for-Pebble/master/src/app.js
KeithHenry/chromeExtensionAsync,b8dfd02c2313d01b5d6e9728e94451494a584f56,.js,43144485,https://stackoverflow.com/q/43144485,https://raw.githubusercontent.com/KeithHenry/chromeExtensionAsync/master/execute-async-function.js
Hypnopompia/jquery-stickyheaders,feaf14827b85068d3d013bd016356bef74b5fb72,.js,13279725,https://stackoverflow.com/q/13279725,https://raw.githubusercontent.com/Hypnopompia/jquery-stickyheaders/master/jquery.stickyheaders.js
component/textarea-caret-position,7ce576864b6c1b9375b644a1e5bd55418649ce05,.js,13402035,https://stackoverflow.com/a/13402035,https://raw.githubusercontent.com/component/textarea-caret-position/master/index.js
pgkelley4/line-segments-intersect,30142bd59b8591825a10a494f9b26c6a8dd9c993,.js,565282,https://stackoverflow.com/a/565282,https://raw.githubusercontent.com/pgkelley4/line-segments-intersect/master/js/line-segments-intersect.js
brianmhunt/knockout-secure-binding,e4d08ebacf9d84748ade5ab7a92cbd05d8b43caf,.js,21580173,https://stackoverflow.com/q/21580173,https://raw.githubusercontent.com/brianmhunt/knockout-secure-binding/master/dist/knockout-secure-binding.js
brianmhunt/knockout-secure-binding,166fe2a0aca142cfbd1159ce0830c57ec09d7795,.js,21580173,https://stackoverflow.com/q/21580173,https://raw.githubusercontent.com/brianmhunt/knockout-secure-binding/master/spec/providerBehaviour.js
PavelDemyanenko/ng-countdown-ribbon,29a6ae92e6367ca399971968bfa606f9d35f3fa3,.js,50428936,https://stackoverflow.com/q/50428936,https://raw.githubusercontent.com/PavelDemyanenko/ng-countdown-ribbon/master/tests/ng-countdown-ribbon.spec.js
wataruoguchi/ionic-ui-modal-service,31d70f4bedfd7b585769e41e91cd48648f823c67,.js,27880980,https://stackoverflow.com/a/27880980,https://raw.githubusercontent.com/wataruoguchi/ionic-ui-modal-service/master/ionic.ui.modalService.js
Ridermansb/vuex-router-auth0-example,f061ce04ef354c74fcbda42dbd4da151a5190f96,.js,39940665,https://stackoverflow.com/q/39940665,https://raw.githubusercontent.com/Ridermansb/vuex-router-auth0-example/master/src/main.js
myplaceonline/myplaceonline_phonegap,db584aef222058abe72e67d2b81a258166556f10,.js,52236521,https://stackoverflow.com/q/52236521,https://raw.githubusercontent.com/myplaceonline/myplaceonline_phonegap/master/www/js/index.js
Justin-Credible/cordova-plugin-braintree,5f64d6b3b86a3715138e62831677f4dc83fe0c46,.js,36723619,https://stackoverflow.com/a/36723619,https://raw.githubusercontent.com/Justin-Credible/cordova-plugin-braintree/master/hooks/add_embedded_ios_frameworks.js
AndroidDeveloperLB/AutoFitTextView,df5689f2df71fbcae741f586db8dd01a3abdb816,.kt,21851239,https://stackoverflow.com/a/21851239,https://raw.githubusercontent.com/AndroidDeveloperLB/AutoFitTextView/master/AutoFitTextViewLibrary/src/com/lb/auto_fit_textview/AutoResizeTextView.kt
VonC/b2d,ea051df2f4da8eabf2cd19a0757f10f02c2a955e,.md,29303930,https://stackoverflow.com/a/29303930,https://raw.githubusercontent.com/VonC/b2d/master/README.md
blt/hooks,24924c6368b6ef4db35504fcebe680c26259ec44,.md,8177360,https://stackoverflow.com/q/8177360,https://raw.githubusercontent.com/blt/hooks/master/README.md
jOOQ/jOOL,dbc497fc67acef94f1d1477768b30c5762a0039e,.md,18198176,https://stackoverflow.com/q/18198176,https://raw.githubusercontent.com/jOOQ/jOOL/master/README.md
perl6/doc,aaa5a85588b0c8f0b32130a86949fd9eb7184ba9,.md,43669837,https://stackoverflow.com/a/43669837,https://raw.githubusercontent.com/perl6/doc/master/README.md
perl6/doc,b3f189be8730e9b78cad8e9172535e110538427d,.md,43669837,https://stackoverflow.com/a/43669837,https://raw.githubusercontent.com/perl6/doc/master/resources/i18n/fr/README.fr.md
perl6/doc,ee29b5de4cd4f6a428dbe16595c5e87f9ade503b,.md,43669837,https://stackoverflow.com/a/43669837,https://raw.githubusercontent.com/perl6/doc/master/resources/i18n/pt/README.pt.md
perl6/doc,a5752f4ede025baa54f4b37ee79aa33af8f5dc9a,.md,43669837,https://stackoverflow.com/a/43669837,https://raw.githubusercontent.com/perl6/doc/master/resources/i18n/nl/README.nl.md
perl6/doc,358ef9dd06c6e2ae9a182d81ab1e429f6cca4ae0,.md,43669837,https://stackoverflow.com/a/43669837,https://raw.githubusercontent.com/perl6/doc/master/resources/i18n/zh/README.zh.md
perl6/doc,15e7b2f69d5b8f8fcc3d0493aa22b9ff2fb57c46,.md,43669837,https://stackoverflow.com/a/43669837,https://raw.githubusercontent.com/perl6/doc/master/resources/i18n/jp/README.jp.md
perl6/doc,56491683dc4ad0694401fa2baafacd111cb191ff,.md,43669837,https://stackoverflow.com/a/43669837,https://raw.githubusercontent.com/perl6/doc/master/resources/i18n/es/README.es.md
perl6/doc,852267975e71efa4b8a2f932b12904db608735f3,.md,43669837,https://stackoverflow.com/a/43669837,https://raw.githubusercontent.com/perl6/doc/master/resources/i18n/de/README.de.md
perl6/doc,808c8d20976dd773c98ba94e34e95b1bc930b038,.md,43669837,https://stackoverflow.com/a/43669837,https://raw.githubusercontent.com/perl6/doc/master/resources/i18n/it/README.it.md
umdjs/umd,c5871c901ea628dc1ce8ad0687e01f5447538bb9,.md,16940548,https://stackoverflow.com/q/16940548,https://raw.githubusercontent.com/umdjs/umd/master/README.md
taxigy/til,0fc0aeb42a9e0541c1d0652713af509d5aec084c,.md,39420820,https://stackoverflow.com/a/39420820,https://raw.githubusercontent.com/taxigy/til/master/react/passing-custom-children.md
zoul/Finch,81c17faf879f92c54d66cee7f8c900d9e07ef705,.md,986983,https://stackoverflow.com/q/986983,https://raw.githubusercontent.com/zoul/Finch/master/README.md
blt/statrec,bcbf1a3589b48f78ea33d99a1f636a10f986c55c,.md,7176065,https://stackoverflow.com/q/7176065,https://raw.githubusercontent.com/blt/statrec/master/README.md
csiu/tokens,4828451a2c311ad5a642f236017e13e0541e9f1d,.md,26695749,https://stackoverflow.com/q/26695749,https://raw.githubusercontent.com/csiu/tokens/master/other/SO-26695749/README.md
dnabre/misc,70e638c2d8706b7c71885ec541559f81317ac81f,.md,26752218,https://stackoverflow.com/a/26752218,https://raw.githubusercontent.com/dnabre/misc/master/proc_info/README.md
glombard/so,2cd554c8a7f1eb917a4498bc07498c1bf0d0e40f,.md,28664301,https://stackoverflow.com/a/28664301,https://raw.githubusercontent.com/glombard/so/master/README.md
glombard/so,2cd554c8a7f1eb917a4498bc07498c1bf0d0e40f,.md,31932871,https://stackoverflow.com/q/31932871,https://raw.githubusercontent.com/glombard/so/master/README.md
mbitson/mcg,e4731c8544b2180809c03293bc3c54de142b2de5,.md,36229022,https://stackoverflow.com/a/36229022,https://raw.githubusercontent.com/mbitson/mcg/master/README.md
pegjs/pegjs,40b14a80d6c7b4adfb32edffc08bd78173e5dd14,.md,24809596,https://stackoverflow.com/a/24809596,https://raw.githubusercontent.com/pegjs/pegjs/master/docs/grammar/backtracking.md
zeromq/jzmq,dc5efe4acb64a0ea90e3acac5e305534bda0d962,.md,3522248,https://stackoverflow.com/q/3522248,https://raw.githubusercontent.com/zeromq/jzmq/master/README.md
XSockets/XVA,32ad30ddf0e44134023104b8bbbd12875b6e2bcf,.md,14326800,https://stackoverflow.com/a/14326800,https://raw.githubusercontent.com/XSockets/XVA/master/XVA-02-07-PollingDbForUpdates/README.md
jhnns/rewire,8b8884296c59ca91c7c8cbd9bd56a7490ea8be76,.md,34885024,https://stackoverflow.com/q/34885024,https://raw.githubusercontent.com/jhnns/rewire/master/README.md
ktoso/jcurry,e13381d6cc20fa3697d9176cda4a7cec81611dbc,.md,18937862,https://stackoverflow.com/a/18937862,https://raw.githubusercontent.com/ktoso/jcurry/master/README.md
pzol/monadic,aad03ec3ee6a89596413ea4a6cab6b4fe07d68e6,.md,2709361,https://stackoverflow.com/q/2709361,https://raw.githubusercontent.com/pzol/monadic/master/README.md
Day8/re-frame,73ba5a0bba8298ee787a084bca963f6615764b12,.md,37186230,https://stackoverflow.com/a/37186230,https://raw.githubusercontent.com/Day8/re-frame/master/docs/Performance-Problems.md
eBay/parallec,700b1ccf18a0494f72efed920a4e3514260f1b01,.md,33900287,https://stackoverflow.com/a/33900287,https://raw.githubusercontent.com/eBay/parallec/master/CHANGELOG.md
intuit/karate,e8910df595e171664876737d24405b3947703f1a,.md,47799207,https://stackoverflow.com/a/47799207,https://raw.githubusercontent.com/intuit/karate/master/README.md
intuit/karate,4dbff161d0e5c93802877e7569e9603c0dfbf486,.md,54201204,https://stackoverflow.com/a/54201204,https://raw.githubusercontent.com/intuit/karate/master/karate-netty/README.md
intuit/karate,e8910df595e171664876737d24405b3947703f1a,.md,52741196,https://stackoverflow.com/a/52741196,https://raw.githubusercontent.com/intuit/karate/master/README.md
nst/STTwitter,4e1bc151b8e95f0af3413283604a87fc0e5db519,.md,18760445,https://stackoverflow.com/a/18760445,https://raw.githubusercontent.com/nst/STTwitter/master/README.md
trajano/doxdb,1f9ee378f7d297db04132616c639faa64e37d793,.md,32205381,https://stackoverflow.com/q/32205381,https://raw.githubusercontent.com/trajano/doxdb/master/README.md
zneak/classix,8f3bf4fc01dda45416e68dbdb156f67910c0857f,.md,13517396,https://stackoverflow.com/q/13517396,https://raw.githubusercontent.com/zneak/classix/master/README.md
FrVaBe/camunda,e40f8af2517dc007bf5ac1edde33d5c205ab9baf,.md,40419267,https://stackoverflow.com/q/40419267,https://raw.githubusercontent.com/FrVaBe/camunda/master/camunda-hello-world/README.md
Gnimuc/JuliaSO,bdc2d308cc426bf9f04736fda8fed8348885037a,.md,34766029,https://stackoverflow.com/q/34766029,https://raw.githubusercontent.com/Gnimuc/JuliaSO/master/README.md
adams85/common,e55860c065fa86441052439aa99b69ac9f7ff50f,.md,51828526,https://stackoverflow.com/a/51828526,https://raw.githubusercontent.com/adams85/common/master/README.md
backuity/clist,c6cd4e4991efed660dabf34de8d34d63d1c0ce6c,.md,34748336,https://stackoverflow.com/a/34748336,https://raw.githubusercontent.com/backuity/clist/master/README.md
catb0t/mouse16,9658f5afe93f9f3dfe026b561571b1a829609d06,.md,34757038,https://stackoverflow.com/q/34757038,https://raw.githubusercontent.com/catb0t/mouse16/master/README.md
catb0t/mouse16,9658f5afe93f9f3dfe026b561571b1a829609d06,.md,34746311,https://stackoverflow.com/q/34746311,https://raw.githubusercontent.com/catb0t/mouse16/master/README.md
catb0t/mouse16,9658f5afe93f9f3dfe026b561571b1a829609d06,.md,34734137,https://stackoverflow.com/q/34734137,https://raw.githubusercontent.com/catb0t/mouse16/master/README.md
chappjc/MATLAB,220f1fc397f29a3413983b6b43027dfff1cc492e,.md,28490382,https://stackoverflow.com/a/28490382,https://raw.githubusercontent.com/chappjc/MATLAB/master/MinGW/README.md
chappjc/MATLAB,8f46a8c80201ca318cac6bccd64aa68cbd785b9b,.md,27391300,https://stackoverflow.com/a/27391300,https://raw.githubusercontent.com/chappjc/MATLAB/master/propertySheets/README.md
czaks/detailed,59cebbed1a0a169f43ab8825e1ffbb3b8809b971,.md,1634734,https://stackoverflow.com/a/1634734,https://raw.githubusercontent.com/czaks/detailed/master/README.md
haml/html2haml,a5b25f6c15ee00efd96d58cc482edd4c07f055c5,.md,17576814,https://stackoverflow.com/q/17576814,https://raw.githubusercontent.com/haml/html2haml/master/README.md
hverr/CeasyXML,329fbee0771b22c03fb50204af9e1bd4d2a5cec7,.md,10416779,https://stackoverflow.com/q/10416779,https://raw.githubusercontent.com/hverr/CeasyXML/master/README.md
nmussy/readint,85f66d2ed40892a3e04de26dbaa1553fd40f9528,.md,17930110,https://stackoverflow.com/q/17930110,https://raw.githubusercontent.com/nmussy/readint/master/CHANGELOG.md
reggi/schemejs,64c76191990362b890767dc3bbb3ba82486d7d7f,.md,13498417,https://stackoverflow.com/q/13498417,https://raw.githubusercontent.com/reggi/schemejs/master/readme.md
codegangsta/gin,008db3bf66d5262e1c3412004ea4f57beff48908,.md,28160665,https://stackoverflow.com/a/28160665,https://raw.githubusercontent.com/codegangsta/gin/master/README.md
gma/obfuscurity,bc662443ab53b163ea73fb363f7fd4804eb09652,.md,612085,https://stackoverflow.com/a/612085,https://raw.githubusercontent.com/gma/obfuscurity/master/README.md
jrestful/server,7caa103eb82e25db23e280af5fe80747f5469ae2,.md,30506496,https://stackoverflow.com/q/30506496,https://raw.githubusercontent.com/jrestful/server/master/seo/README.md
realead/asmeter,e7abe7219e87fe24b87477d8682a589742048176,.md,38811901,https://stackoverflow.com/q/38811901,https://raw.githubusercontent.com/realead/asmeter/master/README.md
